id,Tx sour.shard,Tx dest.shard,Fee,Value,Ratio
235,44,57,855173826192000,35000000000000000000,2.44335378912e-05
236,18,1,846067533444000,10220746899260566,0.08277942324403023
237,18,32,846067533444000,117548410353663984,0.0071976093160125675
238,13,1,846067533444000,46425177259656647,0.018224325320546065
239,28,3,846067533444000,30000000000000000,0.0282022511148
240,56,46,846067533444000,2000000000000000000,0.000423033766722
241,21,41,846067533444000,10000000000000000,0.0846067533444
242,41,55,846067533444000,110000000000000000,0.007691523031309091
243,29,22,846067533444000,5035070000000000,0.16803490983124367
244,60,38,846067533444000,54579571300608000,0.015501542303879822
245,35,48,845941533444000,520340812417529703,0.0016257451140795835
246,34,52,845857533444000,230061339592722000,0.003676660906788699
247,36,40,844519967907000,100000000000000000,0.00844519967907
248,8,15,1018669187760000,112202140000000000,0.009078874857110569
249,8,57,1018669187760000,375750000000000000,0.0027110291091417167
250,8,2,1018669187760000,4233770000000000000,0.0002406056984106364
251,8,63,1018669187760000,352400000000000000,0.0028906617132803633
252,51,41,848167533444000,97700000000000000,0.008681346299324462
253,36,41,885967533444000,2320391159020000,0.38181818181818183
254,36,20,885967533444000,2320391159020000,0.38181818181818183
255,36,39,885967533444000,2320391159020000,0.38181818181818183
256,18,19,1106655979590000,232793344020410000,0.004753812804428699
257,24,25,941532312756000,25910000000000000,0.0363385686127364
258,51,62,928971964704000,2039712777168416,0.4554425383330803
259,59,58,868612380972000,376942810000000000,0.0023043611867062806
260,44,47,847612380972000,39103000000000000,0.021676402858399613
261,32,17,847612380972000,52844300000000000,0.01603980714991021
262,61,63,847612380972000,367400000000000000,0.0023070560178878605
263,10,49,835256868894000,1751569532961075,0.4768619533373454
264,12,6,826612380972000,227561064978635100,0.0036324859924944
265,19,57,826612380972000,3089303000000000,0.26757245274160546
266,17,48,813535737000000,14640181855996428,0.05556869067625594
267,11,5,809812380972000,5616141100000000000,0.00014419373846786008
268,22,0,809812380972000,2952000000000000,0.2743266873211382
269,2,60,807712380972000,8754040594587000,0.092267378960002
270,35,16,807712380972000,1096500000000000,0.7366277984240766
271,10,50,807712380972000,234330397060131000,0.00344689545660922
272,29,4,807712380972000,9791020459316352,0.08249521940314664
273,32,25,806662380972000,9000000000000000,0.08962915344133333
274,61,23,806662380972000,194000000000000000,0.004158053510164949
275,24,56,941532312756000,15000000000000000,0.0627688208504
276,23,13,805612380972000,1419866549097509496,0.0005673859853125356
277,57,27,1159200000000000,10888830952496001,0.10645770928552081
278,52,37,1111395545127000,8100000000000000000,0.00013720932655888888
279,52,40,1111395545127000,10541000000000000000,0.00010543549427255478
280,26,36,1092000000000000,7800000000000000,0.14
281,3,62,967397778522000,29032602221478000,0.033321084040008296
282,42,20,904050000000000,70000000000000000,0.012915
283,20,62,886745966295000,15568134033705000,0.05695903981653778
284,10,19,851441315634000,7970000000000000,0.10683077987879548
285,19,36,851441315634000,12375168684366000,0.06880240078744597
286,37,36,851441315634000,26334238684366000,0.0323321029265023
287,57,36,851441315634000,1106938388684366000,0.0007691858231115889
288,55,36,851441315634000,195018558684366000,0.004365950201755117
289,61,30,851441315634000,7200000000000000,0.1182557382825
290,0,39,851441315634000,584082630000000000,0.0014577412028739837
291,16,46,840941315634000,10000000000000000,0.0840941315634
292,10,58,835256868894000,1052834704070625,0.7933409353477868
293,40,61,819941315634000,200000000000000000,0.00409970657817
294,19,2,813759440634000,250000000000000000,0.003255037762536
295,21,51,811541315634000,60000000000000000,0.0135256885939
296,45,46,811541315634000,22000000000000000,0.03688824161972727
