id,Tx sour.shard,Tx dest.shard,Fee,Value,Ratio
35,32,6,1119825690648000,497200000000000000,0.00225226406003218
36,61,19,1119825690648000,3498200170000000000,0.00032011481225443996
37,61,26,1119825690648000,33318000000000000,0.03361023142589591
38,39,34,1119825690648000,157200000000000000,0.007123573095725191
39,32,44,1119825690648000,32294800000000000,0.0346751083966459
40,57,46,1109325690648000,20000000000000000,0.0554662845324
41,19,41,1103025690648000,2000000000000000000,0.000551512845324
42,25,15,1098825690648000,2305168750000000,0.47667906770296103
43,5,10,1098825690648000,2383552000000000,0.46100344806742205
44,17,49,1098825690648000,3253930000000000,0.33769186511326305
45,0,50,1098825690648000,538630000000000,2.0400380421588102
46,56,33,1092525690648000,5500000000000000,0.19864103466327274
47,34,33,1085160496014000,26072249503986000,0.041621283803996184
48,29,22,1084192247523000,588968008304510000,0.001840833852154577
49,6,22,1084192247523000,44980392712231000,0.024103663444187497
50,62,22,1084192247523000,400043506347796660,0.0027101858430877927
51,1,14,1084192247523000,58732219044508000,0.018459923107985853
52,43,22,1084192247523000,260397703279161940,0.004163601421479056
53,23,30,1084192247523000,100000000000000000,0.01084192247523
54,39,24,1084192247523000,12077167000000000,0.08977206720110768
55,11,22,1084192247523000,246557703279161970,0.004397316462245905
56,0,56,1084125690648000,1176068450000000000,0.0009218219319190137
57,51,9,1084125690648000,10000000000000000,0.1084125690648
58,51,15,1084125690648000,431561410000000000,0.002512100631629691
59,51,41,1084125690648000,177638930000000000,0.0061029735466657
60,20,15,1082025690648000,645960280000000000,0.001675065362607125
61,20,4,1079925690648000,37869839028005000,0.028516775311597912
62,1,15,1079925690648000,10908088130782004,0.09900228873293672
63,9,46,1079925690648000,304968240000000000,0.0035411087090511458
64,62,59,1079925690648000,40000000000000000,0.0269981422662
65,45,23,1079925690648000,400000000000000000,0.00269981422662
66,52,40,1079925690648000,2200000000009002,0.4908753139289005
67,36,41,1079925690648000,7000000000000000000,0.000154275098664
68,22,9,1078035690648000,8548241088218427,0.12611198953358926
69,48,17,1293642828765000,40000000000000000,0.032341070719125
70,59,35,1288035690648000,1162311806888000000,0.0011081670882244722
71,33,46,1238886896058000,96727845680757790,0.01280796535205429
72,3,35,1233063162996000,451398263743916500,0.0027316524276565033
73,35,46,1227076077654000,156000000000000000,0.007865872292653847
74,35,1,1227076077654000,17580400000000000,0.06979796123262269
75,14,24,1207092549852000,150000000000000000,0.00804728366568
76,36,1,1144092549852000,10923350000000000,0.10473824878375224
77,0,39,1144092549852000,50946420000000000,0.02245678008095564
78,4,36,1144092549852000,124670200378612000,0.009176952843401996
79,61,0,1144092549852000,69422570000000000,0.016480123825032694
80,18,17,1140714372714000,14201851126774184,0.08032152728058504
81,47,8,1133878321128000,8291250000000000,0.13675601641827229
82,37,51,1485973407557472,13053000000000000,0.11384152360051114
83,58,10,1123092549852000,4998152000000000000,0.00022470155966685288
84,46,40,1104192549852000,2100000000009031,0.5258059761177388
85,19,7,1104192549852000,672900000000000000,0.0016409459798662506
86,7,40,1104192549852000,93093000000009007,0.011861176993457007
87,0,19,1104192549852000,5897710115752391,0.18722394423943883
88,51,52,1425726111141920,60800000000000000,0.02344944261746579
89,37,25,1102302549852000,56940158742638294,0.019358965169631093
90,24,37,1102302549852000,35028990000000000,0.03146829382896852
91,17,50,1322763059814000,3677236940186000,0.3597165701667004
92,57,5,1322721059814000,19246478940186000,0.06872535303339058
93,62,25,1274401563246000,320021870000000000,0.00398223272442599
94,5,41,1168276149894000,42111600000000000,0.02774238333129114
95,5,52,1168276149894000,176000000000000000,0.006637932669852273
96,5,63,1168276149894000,500000000000000000,0.002336552299788
97,22,58,1136704563246000,3196800000000000000,0.00035557575176614116
98,40,11,1123496008404000,9400000000000000,0.11952085195787233
99,11,52,1116901563246000,40023591413143586,0.027906080484301918
100,4,22,1085401563246000,698589038595510000,0.0015537054022893972
101,32,40,1084192247523000,4486510000000000,0.2416560416722575
102,36,22,1084192247523000,9997703279162004,0.10844413134192114
103,48,22,1084192247523000,155997703279162000,0.006950052627267271
104,50,22,1084192247523000,434997703279162000,0.0024924091307838795
105,47,38,1080450000000000,200000000000000000,0.00540225
106,0,8,1066501563246000,900000000000000000,0.00118500173694
107,46,30,1066501563246000,1340800000000000,0.7954218102968377
108,40,57,1066501563246000,450000000000000000,0.00237000347388
109,47,62,1064611563246000,788000000000000000,0.0013510299025964467
110,22,59,1064611563246000,7324440863921651,0.1453505575408504
111,44,56,1064611563246000,312679000000000000,0.0034048067290927755
112,8,58,1074417982428000,81850000000000000,0.013126670524471595
113,8,6,1074417982428000,43670920000000000,0.024602595558508956
114,32,51,1084192247523000,4486510000000000,0.2416560416722575
115,32,18,1085401563246000,4486510000000000,0.24192558653519106
116,23,14,1064401563246000,21572678074941217,0.04934026084051228
117,30,23,1339800000000000,1000000000000,1339.8
118,2,23,1322721059814000,2132056576110775,0.6203967918275709
119,6,16,1322721059814000,722807728940186000,0.0018299763641894569
120,35,4,1312302549852000,50758070000000000,0.025854067143451277
121,24,56,1212532804833000,218040000000000000,0.005561056709012108
122,28,31,1176924000000000,11594626000000000,0.101505990792631
123,53,52,1139151274926000,292015130000000000,0.00390100086569487
124,40,47,1113000000000000,10378992000000000,0.10723584718053546
125,62,9,1075092408852000,996893000000000000,0.0010784431316620741
126,54,7,1075092408831000,34580124469196004,0.031089894132356088
127,63,21,1054092408831000,1196788410000000000,0.0008807675609350194
128,25,10,1054092408831000,19643622083487964,0.05366079658583175
129,54,29,1054092408831000,61535600000000000,0.01712979817911908
130,39,25,1054092408831000,616800000000000000,0.0017089695344212061
131,18,22,1033092408831000,392448153798790000,0.0026324302938641707
132,37,22,1033092408831000,208788606320720970,0.004948030580002353
133,32,44,1033092408831000,4930800000000000,0.20951821384582622
134,39,22,1033092408831000,168959038595510000,0.006114454825374781
135,2,22,1033092408831000,98992101152023010,0.010436109515894316
136,56,22,1033092408831000,160959038595509980,0.00641835598575586
137,13,22,1033092408831000,1175459038595510000,0.0008788842272763363
138,51,41,1018392408831000,21300000000000000,0.04781185017985916
139,0,37,1017076077654000,42500750000000000,0.02393077951927907
140,53,15,1014192408831000,4824880535328169,0.2102005223559424
141,27,12,1014192408831000,6000000000000000,0.1690320681385
142,12,36,1014171408831000,1000000000000000000,0.001014171408831
143,27,40,1014171408831000,77790020238126915,0.013037294574888517
144,61,16,1013635908831000,2777201549841683,0.3649846403437242
145,50,51,1012302408831000,32000000000000000,0.03163445027596875
146,37,59,1012302408831000,23570821547983424,0.04294726879885128
147,24,44,1212532804833000,15000000000000000,0.0808355203222
148,0,33,1017076077654000,860240960000000000,0.0011823153336641863
149,0,60,1017076077654000,29280470000000000,0.03473564726433694
150,0,56,1078035690648000,258466509999999968,0.004170891194561339
151,51,57,1018392408831000,297400000000000000,0.0034243187923032954
152,51,32,1018392408831000,233330130000000000,0.004364598814696584
153,51,0,1018392408831000,13077400000000000,0.07787422643881811
154,9,41,1054092408831000,201821260000000000,0.005222900743117945
155,23,50,1012092408831000,28906283898605386,0.03501288551586631
156,10,61,1271345097057000,89405774556524000,0.014219943883526582
157,16,25,1214720890593000,698154122540791000,0.001739903627829724
158,13,2,1214720890593000,47928939852866558,0.025344205282277894
159,8,36,1197000000000000,7000000000000000,0.171
160,24,0,1164147770163000,30895460000000000,0.037680221306399066
161,56,59,1151211658527000,997006420000000000,0.0011546682503077563
162,53,27,1120305781623000,37930830000000000,0.02953549346594841
163,53,13,1120305781623000,18087950000000000,0.061936581073200665
164,28,47,1113532649712000,1858114814819424,0.5992808629644427
165,51,12,1068219658527000,74757430000000000,0.01428914368146417
166,37,20,1046211658527000,47228750000000000,0.022152008226493398
167,0,24,1046211658527000,1000000000000000000,0.001046211658527
168,0,12,1046211658527000,7719570000000000,0.1355271936813838
169,32,57,1046211658527000,10542030000000000,0.0992419542087245
170,54,18,1046211658527000,399327200000000000000,2.6199358784650783e-06
171,39,52,1046211658527000,1054394710000000000,0.000992239100409561
172,63,37,1046211658527000,33363800000000000,0.03135768882822101
173,49,52,1046211658527000,8000000000000000,0.130776457315875
174,63,49,1046211658527000,1857937400000000000,0.0005631038260637845
175,54,49,1046211658527000,596600000000000000,0.0017536232962236005
176,9,51,1046211658527000,47752000000000000,0.021909274135680182
177,0,33,1042833481389000,1121680000000000000,0.0009297067625249625
178,63,9,1029201658527000,10000000000000000,0.1029201658527
179,60,48,1025211658527000,30064210000000000,0.03410073501106465
180,25,22,1025211658527000,194525338206434980,0.0052703245139151
181,50,22,1025211658527000,93808153798790000,0.010928811803779725
182,57,22,1025211658527000,267668955554120970,0.0038301477898497224
183,60,26,1025211658527000,5532214210176303,0.18531669591556327
184,58,22,1025211658527000,164002436683671000,0.006251197721558461
185,49,22,1025211658527000,251702436683671000,0.004073109788028961
186,45,17,1010511658527000,294938849345235754,0.0034261734619577444
187,42,56,1006311658527000,1501200000000009002,0.0006703381684832094
188,37,62,1006311658527000,500000000000000000,0.002012623317054
189,28,35,1006311658527000,100000000000000000,0.01006311658527
190,42,13,1006311658527000,60000000000000000,0.01677186097545
191,6,4,1006311658527000,17600000000000006,0.05717679877994316
192,32,46,1006311658527000,3869851400000000000,0.00026003883728636197
193,20,36,1006311658527000,1580327399525539000,0.0006367741639037104
194,44,31,1006311658527000,25978900669514000,0.03873572909526143
195,45,29,1006101658527000,51000000000000000,0.01972748350052941
196,51,17,1299133491694920,10380000000000000,0.1251573691420925
197,28,18,1004442658527000,11874690000000000,0.0845868530906491
198,6,50,1004421658527000,4484070000000000,0.2239977650944343
199,52,0,7462936996704000,537063003296000,13.895831496311121
200,12,40,1330764454047000,118290364627989000,0.011249981841142488
201,35,15,1214421658527000,326217050000000000,0.0037227412194641572
202,8,45,1197000000000000,9710000000000000,0.12327497425334706
203,41,11,1134000000000000,311681500000000000,0.003638329512659558
204,41,3,1134000000000000,40211740000000000,0.02820071949137242
205,53,55,1094151204405000,62300200000000000,0.01756256327275033
206,53,54,1094151204405000,18536210000000000,0.059027773444787254
207,39,12,1075814357100000,10559462513920000,0.10188154517162298
208,12,39,1075814357100000,3815829469872712,0.28193460048304697
209,54,48,1062917529261000,3000000000000000,0.354305843087
210,13,7,1054642741446000,17033307258554000,0.061916498389727945
211,58,20,1054410000000000,25699510528240000,0.04102840786953346
212,32,25,1034822357100000,8549950000000000,0.12103256242434167
213,32,6,1034822357100000,1093289530000000000,0.0009465217846730866
214,52,36,1029000000000000,15922000000000000,0.06462755935184022
215,39,40,1012814357100000,15703761100000000000,6.449501814568486e-05
216,61,25,1012814357100000,7575100000000000,0.13370310056632917
217,49,52,1012814357100000,8000000000000000,0.1266017946375
218,55,46,1002314357100000,10000000000000000,0.10023143571
219,46,22,991814357100000,1033394073329211200,0.0009597639300414634
220,0,39,991814357100000,70145530000000000,0.014139380757405354
221,23,22,991814357100000,198691349000708000,0.004991733973764836
222,6,2,991814357100000,38034920000000000,0.026076414965510643
223,56,10,991814357100000,4990000000000016,0.1987603922044082
224,52,41,991814357100000,1973770000000000,0.5024974323756061
225,25,33,991814357100000,3677192750000000,0.2697205244680198
226,22,32,972914357100000,29253725019529803,0.03325779388609423
227,47,13,972914357100000,1000000000000000000,0.0009729143571
228,25,2,972914357100000,30870748680638000,0.03151573572655877
229,39,7,972914357100000,1000000000000000000,0.0009729143571
230,34,40,972914357100000,416318540314748606,0.002336946983827454
231,8,25,972914357100000,15000000000000000,0.06486095714
232,16,10,972914357100000,4337517630000000000,0.0002243021101219132
233,6,43,972914357100000,9670000000000000,0.10061161914167528
234,51,47,972914357100000,798996986029097000,0.0012176696209271675
235,0,8,972914357100000,800000000000000000,0.001216142946375
236,44,62,972914357100000,39320000000000000,0.024743498400305187
237,2,60,972704357100000,8704949578600000,0.11174152685401748
238,61,1,971024357100000,30118800000000000,0.032239808926650466
239,5,36,970814357100000,45471404414725767,0.021349997203640468
240,17,34,976675437528000,1000000000000000,0.976675437528
241,52,0,7214792251380000,785207748620000,9.188386467224722
242,22,34,980875437528000,3498000000000000,0.2804103594991424
243,44,19,1038583437528000,11000000000000000000,9.441667613890909e-05
244,16,22,995575437528000,314241349000708000,0.003168187257004669
245,51,58,980875437528000,396511640000000000,0.002473762025064384
246,6,22,995575437528000,30226857809335996,0.03293678237439891
247,49,34,1386382886448000,121490665029131635,0.01141143548860784
248,23,42,1016575437528000,11797966737909577,0.08616530798154479
249,60,52,995575437528000,255210760000000000,0.0039009931929515824
250,52,22,995575437528000,116496857809336030,0.008545942407797841
251,44,58,998935437528000,26357543852600571,0.03789941290107879
252,34,36,976675437528000,9631000000000000,0.10140955638334545
253,17,45,976675437528000,310000000000000000,0.0031505659275096773
254,56,51,976675437528000,257506168101252968,0.003792823467995397
255,18,51,976675437528000,400000000000000,2.44168859382
256,32,57,1038583437528000,32454380000000000,0.03200133348805308
257,11,46,1027075437528000,142440383108271317,0.007210563571338494
258,56,28,995575437528000,262876000000000000,0.0037872435579056284
259,20,3,976675437528000,196610436081947230,0.004967566610354914
260,41,22,995575437528000,150676857809335980,0.006607354652880967
261,3,46,974806437528000,6823770000000000,0.14285452726689205
262,58,22,995575437528000,95176857809336000,0.010460267973149487
263,53,46,1006075437528000,10000000000000000,0.1006075437528
264,36,42,974785437528000,9000000000000000,0.10830949305866666
265,34,12,1205263990224000,5767802429789000,0.2089641600757971
266,63,1,1016575437528000,183338200000000000,0.005544809742475927
267,62,13,974785437528000,36000000000000000,0.027077373264666665
268,39,7,1019575574955000,69125954425045000,0.014749533419615223
269,43,36,1016575437528000,273776742025432804,0.0037131548502157426
270,18,36,1016575437528000,23269494562472000,0.04368704420282026
271,12,33,1867174907724000,3900627522065000,0.4786857748302801
272,38,23,1214720890593000,992327229109407000,0.0012241132309582865
273,47,6,1184785437528000,3107169298000000,0.3813070109474286
274,62,2,1104863824365000,86954784607347100,0.01270618781190847
275,50,62,1071000000000000,19585514796861267,0.05468327032035105
276,32,20,1008000000000000,151382892553540340,0.006658612363636107
277,49,21,996490574772000,1971000000000000000,0.0005055761414368341
278,9,45,996490574772000,19418580000000000,0.051316346240147324
279,39,40,996490574772000,1076731220000000000,0.0009254775530442964
280,32,30,996490574772000,8995780000000000,0.11077311525759856
281,0,13,996490574772000,199437660000000000,0.004996501537232236
282,13,22,975490574772000,45673974138580990,0.02135768986977639
283,0,22,975490574772000,56738643161335000,0.01719270184163931
284,27,22,975490574772000,148008643161334970,0.006590767633135307
285,3,22,975490574772000,14850817367012990,0.06568598553631023
286,32,7,975490574772000,5499500000000000,0.1773780479629057
287,51,28,960790574772000,51977270000000000,0.018484821822538966
288,42,2,956590574772000,60000000000000000,0.0159431762462
289,62,48,956590574772000,900000000000000,1.0628784164133334
290,48,1,956590574772000,39320000000000000,0.02432834625564598
291,61,23,956590574772000,137616482522706720,0.006951133739478936
292,0,50,956590574772000,20500000000016105,0.04666295486689017
293,51,10,956590574772000,112569141834736592,0.00849780463083192
294,49,19,956590574772000,8047792716770191,0.11886371933743183
295,27,56,954700574772000,1606494452874145,0.5942756746305383
296,61,11,954700574772000,9790000000000000000,9.751793409315628e-05
297,4,16,954700574772000,392255000000000000,0.00243387738785229
298,0,12,996490574772000,10000000000000000,0.0996490574772
299,0,35,996490574772000,35143800000000000,0.028354662124528366
300,0,10,996490574772000,8940700000000000,0.11145554316462916
301,32,48,987943574772000,5499500000000000,0.17964243563451224
302,27,45,954700574772000,4016390128880000,0.23770115554940507
303,27,48,954700574772000,3061842865946992,0.31180586874327476
304,27,5,954700574772000,3365117255436151,0.2837049951913969
305,61,29,996490574772000,8990560000000000,0.1108374311246463
306,23,11,954490574772000,205216769525971789,0.004651133418466573
307,56,48,1890000000000000,216150000000000000,0.008743927827897293
308,58,8,1169742523320000,254111010000000000,0.004603273676807628
309,3,35,1130625265644000,348557963656172000,0.003243722374850923
310,43,3,1129442998803000,20000000000000000,0.05647214994015
311,37,30,1113000000000000,4297784921651380,0.25897061400000004
312,23,0,1068810366981000,11200000000000000,0.095429497051875
313,62,9,1059822367002000,996900000000000000,0.0010631180329040025
314,39,43,1038822366981000,489200000000000000,0.0021235126062571544
315,32,40,1038822366981000,277719200000000000,0.0037405493281739252
316,37,45,1038822366981000,116794680000000000,0.008894432237675552
317,32,23,1030275366981000,4708670000000000,0.21880390152229823
318,56,26,1023282366981000,99595588585639000,0.010274374412689101
319,38,22,1021392366981000,100000000000000000,0.01021392366981
320,3,59,1021182366981000,26500000000000000,0.038535183659660376
321,23,22,1017822366981000,26826390457362990,0.037941085238384735
322,19,22,1017822366981000,456326390457363000,0.0022304700939186654
323,43,22,1017822366981000,144724200552643980,0.0070328415226640914
324,35,22,1017822366981000,48724200552643996,0.020889462637386842
325,12,22,1017822366981000,28724200552644000,0.035434314877296445
326,2,22,1017822366981000,12363614944484016,0.082324010538285
327,51,41,1003122366981000,13520200000000000,0.0741943437952841
328,0,52,1003122366981000,1170000000000000000,0.0008573695444282052
329,55,48,998922366981000,1000000000000000000,0.000998922366981
330,16,37,998922366981000,50000000000000000,0.01997844733962
331,44,26,998502366981000,48711482000000000,0.020498295801819374
332,48,29,998502366981000,41024135000000000,0.02433938867890816
333,0,31,996822395058000,19995000000000000000,4.9853583148687174e-05
334,32,48,1029351366981000,4708670000000000,0.21860766776626944
335,58,8,1175089917712320,2569033091335320,0.4574055202619197
336,23,34,996822366981000,124579545914618574,0.00800149301928086
337,3,2,1909401149544000,386700000000000000,0.004937680759100078
338,57,46,1238886896058000,128150983448332613,0.009667400613882058
339,32,51,1145598689718000,1201541505399570918,0.0009534407963185864
340,5,56,1121635162851000,95496474837149000,0.011745304366090314
341,45,29,1058356672821000,171100000000000000,0.006185602997200467
342,24,49,1050170632245000,108070000000000000,0.009717503768344592
343,57,39,1028242672821000,7191438888000000,0.14298149352791942
344,0,47,1024042672821000,6987970000000000,0.14654365614348658
345,0,34,1024042672821000,700000000000000000,0.00146291810403
346,0,27,1024042672821000,121344800000000000,0.008439114595936537
347,32,56,1024042672821000,20000000000000000,0.05120213364105
348,61,31,1024042672821000,387709100000000000,0.002641265507621565
349,19,30,1022578888590000,10000000000000000000,0.000102257888859
350,20,31,1015495672821000,265690000000000000000,3.822107240848357e-06
351,14,51,1014300000000000,70000000000000000,0.01449
352,63,16,1024042672821000,649359670000000000,0.00157700380872283
353,1,22,1003042672821000,334826390457363000,0.002995709721240531
354,35,56,1003042672821000,98820572995825000,0.010150140222961233
355,46,22,1003042672821000,162342299118986000,0.00617856638882413
356,42,7,1003042672821000,976857920000000000,0.0010268050780823889
357,45,22,1003042672821000,230562299118986020,0.004350419286473895
358,57,22,1003042672821000,235282299118986000,0.004263145491934119
359,18,22,1003042672821000,49822299118986010,0.020132404376312012
360,36,22,1003042672821000,1449815029381847000,0.0006918418229176891
361,51,35,988342672821000,40066680000000000,0.024667446187730053
362,51,60,988342672821000,56596050000000000,0.01746310339362906
363,36,15,987000000000000,1251370260000000000,0.0007887353819644075
364,17,40,984142672821000,4858000000009031,0.20258185936994041
365,51,3,984142672821000,10000000000000000,0.0984142672821
366,51,10,984142672821000,220000000000000000,0.00447337578555
367,63,46,984142672821000,11100000000000000,0.08866150205594595
368,8,42,984121672821000,33731541105149348,0.029175117429507753
369,22,21,982252672821000,4434276010095053,0.2215136519659146
370,39,16,1638000000000000,35848040000000000,0.045692874701099416
371,23,33,1473379009221000,32526630000000000,0.045297622570214004
372,0,1,1227815841021000,8592190000000000,0.14289905612201312
373,48,50,1196438840373000,998803561159627000,0.0011978720209847023
374,35,63,1192252672821000,82915000000000000,0.014379215736850992
375,50,1,1092000000000000,18500000000000000,0.05902702702702703
376,23,41,1032091837245000,20200000000000000,0.051093655309158416
377,3,4,1008000000000000,64473010000000000,0.015634449205954554
378,2,43,1002460837245000,181376500000000000,0.005526960974795522
379,61,48,1002439837245000,18124500000000000,0.05530855125631052
380,58,7,992632837245000,74000450000000000,0.01341387568920189
381,47,56,988159837245000,300000000000009007,0.003293866124149901
382,50,21,987000000000000,108945298552385522,0.00905959241118981
383,35,22,981439837245000,407849122199998000,0.0024063796728333495
384,35,22,981439837245000,95857894907137010,0.010238487275312864
385,1,22,981439837245000,154857894907136980,0.006337680347737751
386,33,53,981439837245000,39005670000000000,0.025161465941874604
387,63,22,981439837245000,108857894907137010,0.009015789236804857
388,52,21,981439837245000,36449350000000000,0.026926127276480926
389,17,39,981439837245000,1968830000000000,0.4984888676244267
390,25,4,981439837245000,2628880000000000,0.37333002542717814
391,53,55,981350287386000,29193440000000000,0.033615438515844656
392,50,28,962539837245000,75847368785932000,0.012690484227101227
393,8,34,962539837245000,10000000000000000,0.0962539837245
394,46,17,962539837245000,141454696984737317,0.006804580249101634
395,13,19,962539837245000,1200200000000000,0.8019828672262956
396,53,60,962539837245000,2300000000000000000,0.00041849558141086955
397,60,16,961983337245000,5683630097905709,0.16925509237476052
398,37,5,960649837245000,19755410845777235,0.048627175852955805
399,12,41,960649837245000,200000000000000000,0.004803249186225
400,32,61,960607837245000,25714999999999998,0.03735593378358935
401,58,7,992632837245000,73026880000000000,0.013592705004581875
402,53,45,981350287386000,15569770000000000,0.0630292089983346
403,53,30,1002516183480000,11656610000000000,0.08600409411312551
404,43,44,1227815841021000,14587036217907125,0.08417171402602858
405,34,23,1218000000000000,3129924000000000,0.38914682912428544
406,19,44,1199100000000000,1100000000001,1090.0909090899181
407,4,31,1178661207381000,74505960692570900,0.01581969008150144
408,34,31,1178654907381000,24842535092619000,0.047445033406884135
409,29,46,1152737804694000,2453674682567241,0.46980058639554806
410,23,10,1053166336383000,82800000000000000,0.012719400197862319
411,51,9,1053166336383000,11278310000000000,0.09337980037638619
412,11,21,1034014336383000,188660174471061783,0.0054808299593807775
413,61,28,1023514336383000,56308060000000000,0.01817704847908097
414,63,21,1023514336383000,81189240000000000,0.012606526879460874
415,39,46,1023514336383000,251825100000000000,0.004064385704137514
416,43,26,1023514336383000,48000000000000000,0.0213232153413125
417,54,60,1023514336383000,7200000000000000,0.14215476894208334
418,61,34,1009654336383000,10934760046396923,0.09233438430280762
419,13,55,1009654336383000,16795645085478370,0.06011405523542255
420,3,26,1009654336383000,108618998000000000,0.009295375164324384
421,7,47,1008000000000000,998992000000000000,0.0010090170892259396
422,57,22,1002514336383000,115032228745251030,0.008715073569539855
423,60,3,1002514336383000,68500000000000000,0.014635245786613139
424,40,49,1002514336383000,23287000000000004,0.04305038589698114
425,52,17,1002514336383000,39022515204304586,0.02569066425201655
426,41,22,1002514336383000,10825747954488003,0.09260462562010693
427,29,22,1002514336383000,148825747954488000,0.006736161921991994
428,44,22,1002514336383000,720033073409688000,0.0013923170662642386
429,36,22,1002514336383000,41799122199997990,0.023984100230292592
430,17,34,987000000000000,3360500000000000,0.2937062937062937
431,29,6,983614336383000,104887660347167000,0.009377788894588183
432,61,45,983614336383000,23093300000000000,0.04259306103428267
433,57,39,983614336383000,10000000000000000,0.0983614336383
434,44,19,983614336383000,20000000000000000,0.04918071681915
435,55,45,983614336383000,62104129729701000,0.015838147006713328
436,59,7,982564336383000,447400000000000000,0.002196165257896737
437,42,40,982252672821000,5743440000000000,0.1710216652077849
438,22,32,981724336383000,4434276010095053,0.221394503668245
439,54,48,1023514336383000,28586000000000000,0.03580474135531379
440,43,9,1023514336383000,18000000000000000,0.056861907576833334
441,43,6,1023514336383000,48000000000000000,0.0213232153413125
442,43,31,1023514336383000,18000000000000000,0.056861907576833334
443,43,33,1023514336383000,48000000000000000,0.0213232153413125
444,9,18,1023514336383000,22961300000000000,0.044575626658028944
445,39,56,1023514336383000,265601370000000000,0.003853573256730566
446,32,6,1023514336383000,232200000000000000,0.004407899812157623
447,23,46,981514336383000,50163669871677169,0.019566238652271556
448,1,53,1921299674490000,1619167527020146,1.186597212720716
449,62,55,1221156732138000,21407000000000000,0.057044739203905265
450,8,49,1197000000000000,3700771618381328,0.3234460602904086
451,0,36,1092000000000000,13260000000000000,0.08235294117647059
452,23,44,1082808732138000,19900000000000000,0.05441249910241206
453,48,41,1075691896608000,995665179816069673,0.0010803751285213307
454,46,33,1058679732138000,10000000000000000,0.1058679732138
455,24,60,1056714820980000,144100000000000000,0.007333204864538515
456,24,41,1056714820980000,5997250000000000,0.17619989511526116
457,24,32,1056714820980000,460000037078610000,0.0022972059473973837
458,63,1,1053156732138000,1026508320000000000,0.0010259602495360193
459,36,41,1053156732138000,2758267631790000,0.38181818181818183
460,32,44,1053156732138000,125039460000000000,0.008422595012310513
461,2,33,1048942129830000,240000000000000000,0.004370592207625
462,6,26,1039086732138000,108635651000000000,0.009564877851544333
463,4,54,1033206732138000,149500000000000001,0.00691108182032107
464,27,22,1032156732138000,76776891792693010,0.013443585798249677
465,2,22,1032156732138000,118798948884582000,0.008688264852753725
466,58,22,1032156732138000,338803934408356000,0.0030464720958463098
467,60,22,1032156732138000,68803934408356000,0.015001420209665337
468,49,60,1031365306461000,107027358140567680,0.009636464212322466
469,51,24,1017456732138000,21264410000000000,0.04784787032125509
470,51,54,1017456732138000,35460200000000000,0.02869292142001455
471,62,39,1013256732138000,92404882391678000,0.01096540254056158
472,26,49,1013256732138000,50000000000000000,0.02026513464276
473,19,47,1013256732138000,59000000000000000,0.017173842917593222
474,2,36,1013256732138000,2723448248793381153,0.00037204919630359106
475,26,53,1012123340193000,8421200000000000,0.12018754336590985
476,37,32,1011156732138000,40568051221000188,0.024924952067073198
477,27,39,1152737804694000,107106240220183,10.762564369025243
478,49,17,1075691896608000,16836132358327054600,6.389186505034626e-05
479,26,52,1012475120286000,17385460000000000,0.058236889923303725
480,29,14,1011366732138000,1807243184651968,0.5596185066442871
481,61,26,997355120286000,108643788500000000,0.009180047327657393
482,33,7,997355120286000,128183596825351818,0.0077806766621230095
