id,Tx sour.shard,Tx dest.shard,Fee,Value,Ratio
173,49,40,1019249619654000,11000000000009031,0.09265905633210575
174,35,32,1004969619654000,82377907584661000,0.012199504079673034
175,12,21,1004969619654000,3158466500000000,0.3181827699150838
176,5,45,1004969619654000,4257350000000000,0.236055203272928
177,0,6,990269619654000,197700000000000000,0.005008951035174507
178,51,28,986069619654000,10673000000000000,0.09238917077241637
179,12,13,986069619654000,299700000000000000,0.003290188921101101
180,23,55,986069619654000,38400336868462906,0.02567867107602982
181,58,6,986069619654000,68638159303730674,0.014366201390840683
182,21,46,986069619654000,6000000000000000,0.164344936609
183,44,42,986069619654000,44000000000000000,0.022410673173954544
184,45,11,986069619654000,2510000000000000,0.3928564221729084
185,43,42,986069619654000,57000000000000000,0.017299467011473686
186,38,21,986069619654000,45000000000000000,0.021912658214533334
187,22,48,984179619654000,68394292480608500,0.014389791661826747
188,33,44,984179619654000,450000000000000000,0.0021870658214533335
189,16,25,984064546668000,2500000000000000,0.3936258186672
190,8,43,1124570357589000,1404546770000000000,0.0008006642296354432
191,0,14,990269619654000,26445340000000000,0.0374459023651804
192,48,26,1575000000000000,407863667500000000,0.003861584459468923
193,8,39,1124570357589000,200000000000000000,0.005622851787945
194,16,28,1032005536086000,31728939831036880,0.03252568606394167
195,10,36,1029000000000000,652160000000000000,0.001577833660451423
196,3,28,1016718449481000,101031528268561000,0.010063377906927917
197,19,21,996408823263000,48644203032094300,0.0204836087581822
198,0,62,995718449481000,10000000000000000,0.0995718449481
199,33,48,995718449481000,11797948728845000,0.08439759083259546
200,9,17,990091420416000,25883016000000000,0.03825255219159931
201,10,45,982862415339000,1594951738569392,0.6162333264206403
202,13,15,955818449481000,10000000000000000,0.0955818449481
203,59,28,955818449481000,1163770000000000,0.8213121574546517
204,5,62,955818449481000,4137579383123444,0.23100909033422726
205,24,51,955818449481000,2257742493952944,0.4233514016948477
206,28,22,955818449481000,100000000000000,9.55818449481
207,37,16,953928449481000,28828247005087180,0.033090060915346844
208,5,12,953718449481000,81001170167574289,0.011774131750293956
209,31,46,1180973543568000,97001820508601304,0.012174756487825723
210,31,3,1163928449481000,2349074498000000,0.4954838386232398
211,47,9,1163928449481000,11737035599000000,0.09916715678873524
212,28,22,1162770000000000,1000000000000,1162.77
213,52,32,1144714139373000,1278493735807155000,0.0008953615550179481
214,54,58,1144672139373000,52424029845662967,0.02183487501328932
215,28,44,1128627126984000,192978122873016000,0.005848471889876669
216,24,46,1082597581611000,53390000000000000,0.020277160172522943
217,48,37,1082597581611000,601882660898145,1.798685444760146
218,54,4,1029000000000000,2167596000000000,0.47471945879213656
219,50,20,990056938353000,7878254293469655,0.1256695838281922
220,53,36,990056938353000,17924743061647000,0.055234093729990094
221,8,37,990056938353000,9847817866837069,0.10053566706255376
222,32,20,990056938353000,57200000000000000,0.017308687733444055
223,0,36,990056938353000,398546540000000000,0.0024841689463744937
224,9,36,987000000000000,10966000000000000,0.09000547145723144
225,35,43,984176938353000,10000000000000000,0.0984176938353
226,42,2,984176938353000,180000000000000000,0.005467649657516667
227,4,54,970106938353000,2000000000000001,0.4850534691764998
228,0,31,954356938353000,20700000000000000,0.04610419992043478
229,21,18,953928449481000,4535225919502050,0.21033758106271752
230,8,29,950156938353000,16900238880359000,0.056221509357317234
231,27,20,950156938353000,7751937984496124,0.122570245047537
232,9,3,950156938353000,85759062777587000,0.011079376424824013
233,50,0,950156938353000,75000000000000000,0.01266875917804
234,35,39,950156938353000,118319473949790365,0.008030435790782888
235,20,36,950156938353000,4782775349393959,0.1986622554775435
236,22,23,948266938353000,5820324771335679,0.16292337208107147
237,3,56,948266938353000,110000000000000000,0.008620608530481818
238,16,2,948266938353000,3544866555042206,0.26750426952015677
239,24,1,1082597581611000,441030000000000000,0.0024547028129855114
240,61,62,990056938353000,19080000000000000,0.051889776643238995
241,0,61,954356938353000,19249800000000000,0.04957749890144313
242,43,51,1293666605858856,92961000000000000,0.013916229449541807
243,35,25,1158266938353000,362900000000000000,0.0031916972674373104
244,60,47,1050000000000000,3950000000000000,0.26582278481012656
245,1,31,1024895016537000,1302732947092454,0.7867268720150546
246,7,44,1014479016537000,20304330000000000,0.04996367851276058
247,3,52,1010300016537000,48200000000000000,0.020960581255954357
248,0,14,1010279016537000,75921300000000000,0.013306924625065693
249,61,29,1010279016537000,43806700000000000,0.023062203191224172
250,10,29,1010279016537000,606391890000000000,0.0016660496837070165
251,62,28,994529016537000,6419138533406000,0.15493185126965972
252,50,13,989279016537000,120000000000000000,0.008243991804475
253,36,47,989279016537000,511714321702985262,0.0019332642737937829
254,23,0,987000000000000,45813389000000000,0.021543920271866374
255,36,6,987000000000000,106267000000000000,0.009287925696594427
256,11,3,974579016537000,1997700000000000000,0.00048785053638534316
257,1,56,974579016537000,30500000000009023,0.03195341037825284
258,39,63,970379016537000,8660428533750084,0.11204745963267163
259,8,25,970379016537000,20000000000000000,0.04851895082685
260,48,41,970379016537000,498300000000000000,0.0019473791220891029
261,42,57,970379016537000,105000000000000000,0.0092417049194
262,4,49,968489016537000,14232332164000000000,6.804851133159654e-05
263,19,50,968489016537000,2370000000000000000,0.000408645154656962
264,30,57,1050000000000000,6809517295279989,0.15419595170538836
265,37,57,1050000000000000,44262008566537481,0.023722375780158574
266,12,51,937994783607000,784949360466389000,0.0011949749001001501
267,48,44,927494783607000,93616105216393000,0.009907427589121573
268,39,63,927494783607000,180069860000000000,0.0051507497346141105
269,54,34,927494783607000,2241078690000000000,0.00041386087322395625
270,58,10,924000000000000,1785000000000000,0.5176470588235295
271,22,62,891794783607000,13752000000000000,0.06484836995397034
272,0,37,891794783607000,10000000000000000,0.0891794783607
273,31,33,888644783607000,14777461005878060,0.06013514657582395
274,28,26,887594783607000,10000000000000000,0.0887594783607
275,12,47,887594783607000,50000000000000000,0.01775189567214
276,20,51,887594783607000,110000000000000000,0.008069043487336364
277,24,58,887594783607000,16646553019691760,0.053320034637623456
278,18,5,887594783607000,50000000000000000,0.01775189567214
279,37,30,885704783607000,57389450859636764,0.015433233291833695
280,53,34,1047931207659000,389905300000000000,0.0026876557145004186
281,53,45,1047931207659000,19473660000000000,0.05381275053888175
282,0,30,923076539805000,59712160000000000,0.015458769868733605
283,0,44,923076539805000,197150000000000000,0.0046821026619579004
284,0,19,982862415339000,3943000000000001,0.24926766810524975
285,0,35,998570357589000,72253800000000000,0.01382031612993365
286,0,32,998570357589000,78860000000000000,0.01266257110815369
287,0,48,998570357589000,85516223356200000,0.01167696980056829
288,0,28,998570357589000,5000000000000000000,0.0001997140715178
289,51,4,887594783607000,21000000000000019,0.042266418266999964
290,11,2,937994783607000,206968029654467995,0.004532075727700443
291,22,35,891794783607000,3438000000000000,0.25939347981588134
292,22,55,891794783607000,3438000000000000,0.25939347981588134
293,32,47,927494783607000,78638691260000000000,1.1794382240422346e-05
294,18,15,1743280229775000,372240162304709585,0.004683213705317429
295,18,15,1743280229775000,372240162304709585,0.004683213705317429
296,18,15,1743280229775000,372240162304709585,0.004683213705317429
297,8,7,1124570357589000,2506000000000000,0.4487511402988827
298,8,19,1124570357589000,868500000000000000,0.001294842092791019
299,63,53,1068921000000000,56030660000000000,0.01907743010701641
300,24,44,1065337918197000,15000000000000000,0.0710225278798
301,32,12,1065047571756000,233657860000000000,0.004558149988003827
302,22,38,1056437571756000,87457740000000000,0.01207940625673611
303,57,14,1039637571756000,4477711998312064,0.23218053598532148
304,32,35,1035437571756000,36560000000000000,0.028321596601641137
305,61,22,1035437571756000,193900000000000000,0.00534005967898917
306,39,23,1035437571756000,4106060640000000000,0.00025217298587095394
307,26,57,1035437571756000,46432950000000000,0.02229962928816713
308,0,11,1035437571756000,2000000000000000,0.517718785878
309,0,46,1035437571756000,21515740900000000,0.048124653320955356
310,17,62,1029000000000000,215254667797471000,0.004780384140000004
311,63,38,1019841885195000,16203085470279021000,6.294121493499955e-05
312,19,9,1014437571756000,27155090000000000,0.03735717951058162
313,26,39,1014437571756000,7778330000000000,0.1304184280888057
314,19,54,1014437571756000,66903850000000000,0.015162618769413121
315,59,10,1009817571756000,1238110000000000,0.8156121602733198
316,24,10,995537571756000,120000000000000000,0.0082961464313
317,35,56,995537571756000,5500000000009023,0.18100683122806668
318,14,40,995537571756000,220500000000009023,0.004514909622476006
319,4,27,995537571756000,12300000000000000,0.08093801396390243
320,46,45,995537571756000,10000000000000000,0.0995537571756
321,57,38,995537571756000,45878885469210000,0.021699253623415068
322,10,18,995537571756000,5500000000000000,0.18100683122836364
323,21,34,995537571756000,9476928086039531,0.1050485518849222
324,38,35,995516571756000,220000000000000000,0.004525075326163636
325,51,3,995327571756000,10000000000000000,0.0995327571756
326,51,41,1282170554871456,89000000000000000,0.014406410728892764
327,22,7,993647571756000,97644170482249670,0.010176209873549297
328,37,22,993437571756000,53273502918530167,0.01864787403364932
329,51,26,1435253490001088,667469740703866799,0.002150289971928271
330,6,45,1328557175400000,4280700000000000,0.31035979522040785
331,10,23,1237110000000000,1000000000000,1237.11
332,9,7,1043329950327000,26111760049673000,0.039956324213390806
333,43,32,990457135878000,48000000000000000,0.020634523664125
334,36,35,990457135878000,47244650000000000,0.020964429536000372
335,54,26,990457135878000,106734970000000000,0.009279593519143725
336,9,24,990457135878000,191855920000000000,0.0051625049457843155
337,63,62,990457135878000,527669000000000000,0.0018770424942113333
338,2,48,990457135878000,7000000000000000,0.141493876554
339,8,44,990457135878000,42896106657381567,0.023089674403062917
340,0,60,990457135878000,20402120000000000,0.048546775329132465
341,45,2,990457135878000,92819000000000000,0.010670844717978
342,38,23,979957135878000,41087645000000000,0.023850408945998245
343,0,43,954757135878000,36929730000000000,0.02585334731334348
344,56,40,950557135878000,6000000000009031,0.15842618931276153
345,31,40,950557135878000,6000000000009031,0.15842618931276153
346,15,63,950557135878000,852038846645506953,0.0011156265229224716
347,63,2,950557135878000,4000000000000000,0.2376392839695
348,63,30,950557135878000,60000000000000000,0.0158426189313
349,12,40,950557135878000,6000000000009031,0.15842618931276153
350,2,56,950557135878000,6000000000009031,0.15842618931276153
351,27,40,950557135878000,11000000000009031,0.08641428507974723
352,15,4,950557135878000,15495018758118837,0.06134598161618501
353,26,34,950557135878000,39562635880563841,0.024026638132697967
354,6,10,950557135878000,2287324046619834,0.41557606902385175
355,53,19,950347135878000,9000000000000000,0.10559412620866666
356,0,29,954757135878000,194236270000000000,0.0049154420844160565
357,5,62,1050400197525000,44235400000000000,0.02374569230808357
358,43,55,990457135878000,48000000000000000,0.020634523664125
359,61,16,1490471357634000,3238310000000000,0.46026209894482
360,30,59,1008000000000000,6676120000000000,0.1509859019909768
361,44,36,1008000000000000,19248320000000000,0.05236820667985569
362,29,25,992336436231000,1500000000000000000,0.000661557624154
363,33,22,963356875194000,374532200000000000,0.0025721603514837978
364,11,45,952856875194000,183654743031018069,0.005188305292137589
365,39,36,942356875194000,75752290000000000,0.012439978714755686
366,54,59,942356875194000,4997200000000000000,0.00018857697814656207
367,61,22,942356875194000,10513480000000000,0.08963320186979003
368,43,39,942356875194000,48000000000000000,0.019632434899875
369,0,17,939206875194000,750000000000000000,0.001252275833592
370,23,58,929670000000000,84910330000000000,0.010948844504549683
371,8,40,925556875194000,108059310000000000,0.008565267307314843
372,0,3,906656875194000,24930160000000000,0.03636787229580556
373,4,29,902456875194000,2955410101766205172,0.00030535757953005434
374,16,24,902456875194000,5603000000000000,0.1610667276805283
375,45,18,902456875194000,2500000000000000,0.3609827500776
376,39,25,902456875194000,14800000000000000000,6.0976815891486486e-05
377,44,61,902456875194000,500000000000000000,0.001804913750388
378,4,32,900566875194000,133493684000000000,0.006746138455464305
379,36,0,900566875194000,150000000000000000,0.00600377916796
380,62,6,1110356875194000,37300000000000000,0.02976828083630027
381,43,25,942356875194000,18000000000000000,0.052353159733
382,43,56,942356875194000,48000000000000000,0.019632434899875
383,0,34,906656875194000,17282400000000000,0.05246128287703097
384,0,11,906656875194000,45852230000000000,0.019773452135130615
385,35,30,1110566875194000,61016000000000000,0.018201240251638915
386,47,17,1107130979493000,4895699377638340,0.226143579107399
387,56,60,1080638250216000,10438041223965000,0.10352883525071079
388,63,27,1080638250216000,612826690241245,1.7633668171185504
389,26,0,958694503452000,47453660000000000,0.020202751557034798
390,36,35,958694503452000,2510866556660000,0.38181818181818183
391,32,44,958694503452000,16880300000000000,0.056793688705295525
392,47,35,958694503452000,22962340000000000,0.041750732000832666
393,35,46,948194503452000,10000000000000000,0.0948194503452
394,33,59,945595218939000,40938594465732760,0.023097891641846693
395,40,30,937694503452000,454310000000000029,0.0020639970580704804
396,36,35,924000000000000,18733310000000000,0.04932390485183878
397,0,3,922994503452000,100923600000000000,0.009145477405205521
398,11,3,922994503452000,1611119430000000000,0.0005728901819848327
399,59,40,918794503452000,21000000000009031,0.04375211921198118
400,50,29,918794503452000,3900000000000000000,0.00023558833421846154
401,61,6,958694503452000,60037100000000000,0.015968367950017572
402,36,50,958694503452000,2510866556660000,0.38181818181818183
403,23,52,916694503452000,63366567040441972,0.014466532530742038
404,51,20,1019752675515000,17809551178839500,0.0572587520749329
405,25,23,993647571756000,983455852428244000,0.001010363169127106
406,15,3,984179619654000,375015820380346000,0.002624368269732813
407,9,47,979957675515000,390606200000000000,0.0025088123934412713
408,63,60,979957675515000,9035090000000000,0.10846130758133013
409,26,1,979957675515000,1064105630000000000,0.0009209214272412035
410,62,63,940057675515000,102000000000000000,0.009216251720735294
411,23,41,940057675515000,4756097626235679,0.1976531495757016
412,41,33,940057675515000,4917482866550000,0.19116643637124134
413,23,38,940036675515000,500000000000000000,0.00188007335103
414,28,58,938167675515000,4000000000000000,0.23454191887875
415,44,17,958957675515000,1773281550519000,0.5407813977618695
416,9,8,979957675515000,497700000000000000,0.0019689726251054854
417,54,60,979957675515000,19997200000000000000,4.9004744439971595e-05
418,10,40,979957675515000,1000000000000000000,0.000979957675515
419,8,23,1124570357589000,2880940000000000,0.3903484132224205
420,8,21,1124570357589000,33430000000000000,0.03363955601522584
421,53,38,896894916351768,1689575915335538,0.5308402589141139
422,28,63,1018749545961000,100000000000000000,0.01018749545961
423,16,25,990367876281000,9000000000000000,0.11004087514233334
424,17,60,938167675515000,1221832324485000,0.7678366799719724
425,57,62,934770545961000,175469310000000000,0.005327259484641502
426,32,42,934749545961000,16880300000000000,0.055375173780146086
427,39,14,934749545961000,120300000000000000,0.00777015416426434
428,54,38,934749545961000,101987390000000000,0.009165344323067783
429,25,41,932649545961000,52001303002046693,0.01793511877816393
430,1,4,913749545961000,46771000000000000,0.019536669003463684
431,10,25,913749545961000,29448000000000000,0.031029256518643033
432,2,10,913749545961000,314262123135908493,0.002907603171654995
433,25,3,913749545961000,18597140000000000,0.049133874668954476
434,56,12,913749545961000,3252000000000046,0.2809807951909554
435,0,41,899049545961000,197700000000000000,0.004547544491456753
436,59,22,899049545961000,5000000000000000000,0.0001798099091922
437,53,5,896949545961000,5000000000000000,0.1793899091922
438,43,8,894849545961000,94547560377481130,0.009464544007146384
439,55,56,894849545961000,50000000000000000,0.01789699091922
440,40,17,894849545961000,85858816656626535,0.010422337283540188
441,38,55,894849545961000,86613728437473000,0.010331497813386449
442,53,24,894849545961000,950000000000000000,0.0009419468904852631
443,51,23,894849545961000,400000000000000000,0.0022371238649025
444,48,24,894849545961000,900000000000000000,0.00099427727329
445,21,46,894849545961000,7000000000000000,0.127835649423
446,17,20,893169545961000,14132000000000000000,6.320192088600339e-05
447,8,63,892959545961000,100000000000000000,0.00892959545961
448,22,27,892959545961000,7342281310474252,0.12161881412622176
449,4,30,892959545961000,348000000000000000,0.002565975706784483
450,23,35,892749545961000,43639435137723604,0.020457403794149318
451,48,44,1365000000000000,18257950000000000,0.07476195301224946
452,23,48,1172709594378000,98827290405622000,0.011866252626827943
453,24,22,1031984443077000,189624685664108000,0.0054422473501419925
454,32,21,990097137162000,256000000000000000,0.0038675669420390624
455,11,46,972940137162000,46959787333655628,0.020718580564454626
456,32,36,962440137162000,414000000000000000,0.002324734630826087
457,29,24,958870137162000,32029847799070247,0.029936768453512095
458,49,40,958450137162000,21000000000009031,0.045640482721980374
459,10,13,938167675515000,334600896552697408,0.0028038408897904576
460,52,30,922540137162000,14591700000000000,0.06322362282407122
461,40,4,922540137162000,37000000000000000,0.024933517220594593
462,52,56,922540137162000,11000000000009031,0.0838672851964766
463,36,0,922540137162000,42000000000000000,0.021965241361
464,63,15,922540137162000,11818445047185142,0.07805934989575689
465,49,33,922540137162000,100000000000000000000,9.22540137162e-06
466,27,3,922540137162000,41950550000000000,0.0219911333024716
467,62,9,922330137162000,100000000000000000,0.00922330137162
468,41,31,922330137162000,53160000000000000,0.017350077824717834
469,22,38,920650137162000,12451591756532177,0.07393834902104156
470,15,35,920650137162000,410000000000000000,0.0022454881394195123
471,4,41,920650137162000,45295517092205967,0.020325413998208156
472,46,53,920650137162000,9000000000000000,0.10229445968466666
473,32,16,1024537137162000,62963030000000000,0.016272043088809418
474,0,17,962440137162000,77659560000000000,0.012393067088739622
475,61,25,962440137162000,97200000000000000,0.009901647501666666
476,62,33,1130440137162000,77341000000000000,0.014616311363468276
477,50,31,1104738164586000,3341538387237999,0.3306076532908361
478,51,43,1079444278395000,33044000000000000,0.0326668768428459
479,61,57,1017347278395000,57200000000000000,0.017785791580332166
480,54,18,1017347278395000,317200000000000000,0.0032072738915353088
481,1,41,1017347278395000,35500000000000000,0.028657669813943663
482,0,24,1017347278395000,120000000000000000,0.008477893986625
483,18,46,1006847278395000,10000000000000000,0.1006847278395
484,56,42,996347278395000,249620000000000152,0.003991456126892875
485,0,9,981647278395000,115504080000000000,0.008498810417735893
486,22,59,981647278395000,6636000000000000,0.14792755852848102
487,61,49,977447278395000,10000000000000000000,9.77447278395e-05
488,7,40,977447278395000,16000000000009031,0.06109045489965302
489,25,63,977447278395000,8661383222900697,0.11285117552709473
