id,Tx sour.shard,Tx dest.shard,Fee,Value,Ratio
0,61,27,997650898440000,4625789101000000,0.21567150526260018
1,39,4,996876113541000,996200000000000000,0.0010006786925727765
2,54,34,996876113541000,796400000000000000,0.0012517279175552486
3,32,48,996876113541000,8100000000000000,0.12307112512851852
4,32,40,996876113541000,133663400000000000,0.007458108304449834
5,61,1,996876113541000,1562562330000000000,0.000637975263067426
6,8,63,987000000000000,1671502210000000000,0.0005904868052791865
7,42,57,981157448670000,21574020956219450,0.04547865465881768
8,45,38,981157448670000,297742707816211882,0.0032953198278684315
9,54,32,979568274195000,10000000000000000,0.0979568274195
10,32,17,976758113541000,5794940000000000,0.16855361980296604
11,42,48,1061872470372000,140327313587289658,0.007567111799025993
12,56,6,975876113541000,990000000000188,0.9857334480210249
13,16,4,975876113541000,77760000000000000,0.012549847139158951
14,61,4,966000000000000,8000000000000000,0.12075
15,22,37,961176113541000,3678000000000000,0.26133118910848285
16,0,39,961176113541000,76345280000000000,0.012589856419951567
17,63,17,956976113541000,25000000000000000,0.03827904454164
18,10,24,956976113541000,1220335851446654,0.7841907720784793
19,15,39,956976113541000,1500000000000000,0.637984075694
20,34,30,956976113541000,12000000000000000,0.07974800946175
21,17,50,956976113541000,2000000000000000,0.4784880567705
22,15,61,956976113541000,700000000000000000,0.00136710873363
23,37,61,956976113541000,600000000000000000,0.001594960189235
24,22,55,956976113541000,353000000000000000,0.002710980491617564
25,5,60,954876113541000,66462022126543691,0.014367244374883988
26,3,52,2007104763846000,256570000000000000,0.007822834952823791
27,33,0,1910592227082000,1237300000000000,1.544162472385032
28,23,57,1204178858295000,293927995186417748,0.00409684983402576
29,55,50,1146355336245000,56748793522356440,0.020200523484140472
30,27,62,1134000000000000,140000000000000000,0.0081
31,23,38,1123850180502000,269900000000000000,0.004163950279740644
32,45,47,1123850180502000,11500000000000000,0.09772610265234782
33,29,44,1089935180502000,18508494819498000,0.05888837483174453
34,32,34,1089935180502000,112466860000000000,0.009691167518164907
35,54,11,1089935180502000,22200000000000000,0.04909617930189189
36,39,8,1089935180502000,510248070000000000,0.0021360887861898233
37,61,28,1089935180502000,10786400000000000,0.1010471687033672
38,37,23,1089935180502000,32000000000000000000,3.40604743906875e-05
39,47,34,1071000000000000,14484000000000000,0.07394366197183098
40,50,18,1068935180502000,5738646297972000,0.1862695703827843
41,0,23,1054235180502000,102000000000000000,0.010335639024529412
42,13,28,1050035180502000,1284733250402743,0.8173176651050567
43,29,48,1050035180502000,317111479243952761,0.003311249353083846
44,21,43,1050035180502000,240000000000000000,0.004375146585425
45,0,56,1050035180502000,439623610000000000,0.0023884867796386093
46,27,55,1050035180502000,34098558291511000,0.030794122482398656
47,13,37,1050035180502000,110000000000000000,0.0095457743682
48,10,35,1050035180502000,46112296502004052,0.022771261900963125
49,16,46,1050035180502000,13000000000000000,0.08077193696169231
50,38,40,1050035180502000,2000000000009031,0.5250175902486293
51,23,49,1050035180502000,81682014301774400,0.012855157766098206
52,40,9,1050035180502000,205000000000000000,0.0051221228317170735
53,49,50,1050014180502000,36700000000004105,0.028610740613130316
54,10,30,1048355180502000,39188557882411691,0.026751563138599565
55,37,23,1089935180502000,32000000000000000000,3.40604743906875e-05
56,0,63,1054235180502000,21192480000000000,0.04974572020367602
57,34,26,1160046714141000,620000000000000000,0.0018710430873241936
58,51,12,1150953714141000,216517900000000000,0.00531574393683386
59,38,40,1150953714141000,150500000000000000,0.007647532984325581
60,47,1,1146271336245000,51449198663755000,0.022279673270256914
61,20,5,1139046714141000,4565372064927248,0.24949701753588652
62,39,25,1118046714141000,10563620000000000,0.1058393537576134
63,0,9,1118046714141000,160470000000000000,0.006967325444886895
64,9,7,1118046714141000,13983200000000000,0.0799564272942531
65,42,10,1118046714141000,7000297988057500,0.159714160175522
66,54,38,1118046714141000,111356370000000000,0.010040258263995136
67,35,37,1114077714141000,17146100000000000,0.06497557544520328
68,7,47,1113000000000000,152248310000000000,0.0073104259745149225
69,50,21,1097046714141000,5738646297972000,0.1911682053882096
70,56,6,1097046714141000,990000000000189,1.1081279940816067
71,45,54,1097046714141000,204372110000000000,0.005367888574135679
72,0,17,1082346714141000,127064510000000000,0.008518088285556683
73,52,16,1078146714141000,9998500000000000000,0.00010783084604100615
74,55,14,1078146714141000,273064151284384000,0.003948327559915248
75,22,24,1078146714141000,13710000000000000,0.07863943939759299
76,34,29,1078146714141000,12000000000000000,0.08984555951175
77,62,5,1078146714141000,4300000000000000,0.2507317939862791
78,26,61,1076466714141000,5000000000000000000,0.0002152933428282
79,54,31,1118046714141000,15200000000000000,0.07355570487769737
80,8,57,1260000000000000,7000000000000000,0.18
81,40,14,1465800000000000,7538400000000000,0.19444444444444445
82,18,33,1887039324912000,22406299480486454,0.08421914232447951
83,23,18,1614700071201000,32385300000000000,0.04985904318320349
84,2,40,1354201519713000,1057618056989887208,0.0012804258690204537
85,18,55,1345583392671000,776928366500000,1.7319272286745628
86,62,16,1293301519713000,996440000000000000,0.0012979221224689896
87,39,31,1291676056965000,4228577234950522,0.3054635129491997
88,35,22,1286466714141000,76112000000000000,0.01690228497662655
89,28,38,1282260000000000,2473250402743,518.4513458798543
90,8,61,1260000000000000,8500000000000000,0.14823529411764705
91,8,23,1260000000000000,278700000000000000,0.004520990312163617
92,16,43,1237936721259000,588078450000000000,0.002105053707135502
93,60,63,1235876248257000,200000000000000000,0.006179381241285
94,23,6,1157662519713000,36400000000000000,0.03180391537673077
95,48,23,1157662519713000,17600000000000000,0.06577627952914773
96,23,19,1157662519713000,38400000000000000,0.030147461450859375
97,48,22,1155519442287000,4900500000000000,0.23579623350413223
98,24,4,1153190698548000,2004240000000000000,0.0005753755531014249
99,58,29,1130220000000000,87545847371720000,0.012910035529167724
100,42,44,1125301519713000,1000000000000000000,0.001125301519713
101,36,12,1125301519713000,61005360000000000,0.018445945072908348
102,9,11,1125301519713000,8178010000000000,0.13760089798288336
103,0,29,1125301519713000,166360770000000000,0.006764224039796161
104,0,37,1125301519713000,23974480000000000,0.04693747350153163
105,50,23,1114801519713000,69189810000000000,0.016112221145180194
106,50,24,1104301519713000,5738646297972000,0.19243240694294975
107,15,9,1104301519713000,54489100000000000,0.02026646649904293
108,25,3,1104301519713000,17945190000000000,0.061537466012508084
109,10,48,1104301519713000,7744210000000000,0.14259705247055543
110,10,34,1104301519713000,3866020000000000,0.285642991943394
111,17,49,1104301519713000,20054790000000000,0.05506422753431973
112,50,19,1104301519713000,5738646297972000,0.19243240694294975
113,0,8,1089601519713000,75986630000000000,0.014339384701137556
114,1,0,1089601519713000,3618000000000000,0.30116128239718076
115,0,17,1089601519713000,224951670000000000,0.004843713850681793
116,15,10,1085401519713000,10343800000000000,0.10493257020756395
117,7,38,1087882437472344,1701441318196124,0.6393887499015963
118,30,63,1085401519713000,2279535487819282192,0.00047615030584645537
119,27,10,1085401519713000,3000000000000000,0.361800506571
120,62,54,1085401519713000,72949900000000000,0.01487872525819775
121,53,47,1085401519713000,37716048804723000,0.028778240407226336
122,38,18,1085401519713000,200000000000000000,0.005427007598565
